Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2001-07-01,28.0,33.5,26.899999618530273,33.02000045776367,12.725282669067383,15480500,0.0,0.0
2001-08-01,33.099998474121094,34.36000061035156,31.790000915527344,34.36000061035156,13.241694450378418,5789800,0.0,0.0
2001-09-01,34.349998474121094,35.099998474121094,24.809999465942383,25.959999084472656,10.004493713378906,7027600,0.0,0.0
2001-10-01,26.049999237060547,31.899999618530273,26.0,28.5,10.983358383178711,6836500,0.0,0.0
2001-11-01,28.5,30.899999618530273,27.68000030517578,29.420000076293945,11.337911605834961,3928400,0.0,0.0
2001-12-01,29.420000076293945,35.45000076293945,28.950000762939453,34.220001220703125,13.187736511230469,4207400,0.0,0.0
2002-01-01,34.099998474121094,35.599998474121094,33.20000076293945,34.689998626708984,13.368868827819824,3224600,0.0,0.0
2002-02-01,34.689998626708984,37.33000183105469,34.31999969482422,37.150001525878906,14.316904067993164,5440800,0.0,0.0
2002-03-01,37.04999923706055,41.5,37.04999923706055,39.70000076293945,15.299628257751465,5608900,0.0,0.0
2002-04-01,39.5,44.400001525878906,37.95000076293945,38.79999923706055,14.952786445617676,4406000,0.0,0.0
2002-05-01,38.79999923706055,44.099998474121094,38.439998626708984,43.0,16.57139015197754,3422800,0.0,0.0
2002-06-01,43.0,44.4900016784668,35.7599983215332,37.11000061035156,14.301491737365723,5100800,0.0,0.0
2002-07-01,37.04999923706055,38.119998931884766,27.610000610351562,32.720001220703125,12.609668731689453,6886500,0.0,0.0
2002-08-01,32.75,33.779998779296875,29.649999618530273,32.86000061035156,12.66362190246582,4640800,0.0,0.0
2002-09-01,32.61000061035156,33.54999923706055,16.700000762939453,20.100000381469727,7.746158123016357,14743100,0.0,0.0
2002-10-01,20.299999237060547,24.75,20.149999618530273,21.0,8.093001365661621,12467400,0.0,0.0
2002-11-01,20.600000381469727,24.649999618530273,20.459999084472656,24.149999618530273,9.306955337524414,6093100,0.0,0.0
2002-12-01,24.399999618530273,26.5,23.649999618530273,24.549999237060547,9.461106300354004,4960000,0.0,0.0
2003-01-01,24.59000015258789,26.81999969482422,23.420000076293945,25.579999923706055,9.858047485351562,4813600,0.0,0.0
2003-02-01,25.68000030517578,25.68000030517578,22.5,24.059999465942383,9.272270202636719,3061000,0.0,0.0
2003-03-01,24.0,25.6200008392334,21.100000381469727,25.200000762939453,9.71159839630127,4136600,0.0,0.0
2003-04-01,25.139999389648438,27.200000762939453,24.219999313354492,24.989999771118164,9.630670547485352,4479900,0.0,0.0
2003-05-01,24.90999984741211,27.729999542236328,24.25,27.709999084472656,10.678909301757812,4724300,0.0,0.0
2003-06-01,27.709999084472656,30.8799991607666,27.610000610351562,27.75,10.694327354431152,5069600,0.0,0.0
2003-07-01,27.649999618530273,29.5,25.549999237060547,27.229999542236328,10.493927955627441,4564000,0.0,0.0
2003-08-01,27.200000762939453,30.299999237060547,26.969999313354492,30.25,11.657776832580566,3118300,0.0,0.0
2003-09-01,30.25,32.97999954223633,30.25,32.11000061035156,12.374589920043945,4758700,0.05,0.0
2003-10-01,32.099998474121094,33.65999984741211,31.149999618530273,33.65999984741211,12.992256164550781,3999000,0.0,0.0
2003-11-01,33.70000076293945,34.650001525878906,32.45000076293945,34.599998474121094,13.355087280273438,3240800,0.0,0.0
2003-12-01,34.599998474121094,35.2400016784668,31.700000762939453,32.79999923706055,12.660310745239258,3943700,0.05,0.0
2004-01-01,32.869998931884766,33.9900016784668,31.31999969482422,32.06999969482422,12.397554397583008,3617800,0.0,0.0
